"StationID","Replicate","SampleDate","Latitude","Longitude","Species","Abundance","Salinity","Stratum","Exclude"
"B18-10020",1,2018-07-12,32.75812087,-117.24439286,"Anoplodactylus erectus",1,NA,"Bays","No"
"B18-10020",1,2018-07-12,32.75812087,-117.24439286,"Molpadia arenicola",1,NA,"Bays","No"
"B18-10020",1,2018-07-12,32.75812087,-117.24439286,"Amphiodia digitata",1,NA,"Bays","No"
"B18-10020",1,2018-07-12,32.75812087,-117.24439286,"Amphipholis squamata",1,NA,"Bays","No"
"B18-10020",1,2018-07-12,32.75812087,-117.24439286,"Callianax biplicata",3,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Mediomastus sp",3,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Euclymeninae",2,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Kirkegaardia cryptica",6,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Glycera americana",2,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Goniada littorea",2,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Malmgreniella macginitiei",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Leitoscoloplos panamensis",18,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Prionospio pygmaeus",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Phtisica marina",4,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Monocorophium acherusicum",2,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Amphideutopus oculatus",122,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Hartmanodes sp SD1",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Acuminodeutopus heteruropus",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Rudilemboides stenopropodus",9,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Oxyurostylis pacifica",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Campylaspis rubromaculata",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Ericerodes hemphillii",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Heteroserolis carinata",11,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Chondrochelia dubia Cmplx",3,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Euphilomedes carcharodonta",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Leptosynapta sp",11,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Heteronemertea",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Tubulanus cingulatus",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Phoronidae",1,NA,"Bays","Yes"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Phoronis sp",2,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Lucinisca nuttalli",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Lyonsia californica",2,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Asthenothaerus diegensis",6,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Laevicardium substriatum",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Solen sp",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Acteocina carinata",4,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Haminoea vesicula",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Crucibulum spinosum",1,NA,"Bays","No"
"B18-10022",1,2018-07-18,32.72408,-117.18307,"Nassarius tiarula",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Mediomastus sp",2,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Euclymeninae sp A",2,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Metasychis disparidentatus",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Lumbrineridae",1,NA,"Bays","Yes"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Lumbrineris sp",1,NA,"Bays","Yes"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Lumbrineris sp E",15,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Scoletoma sp A",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Scoletoma sp B",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Aphelochaeta sp",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Kirkegaardia cryptica",3,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Glycera americana",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Glycinde armigera",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Goniada littorea",3,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Tenonia priops",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Leitoscoloplos pugettensis",32,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Dipolydora socialis",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Microspio sp DC1",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Paraprionospio alata",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Prionospio pygmaeus",2,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Ampharete labrops",11,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Amphicteis scaphobranchiata",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Phtisica marina",2,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Amphideutopus oculatus",32,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Rudilemboides stenopropodus",5,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Oxyurostylis pacifica",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Neotrypaea sp",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Crangon alaskensis",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Ericerodes hemphillii",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Scleroplax granulata",3,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Majoidea",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Neastacilla californica",6,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Eugyra glutinans",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Molgulidae",1,NA,"Bays","Yes"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Edwardsiidae",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Acanthoptilum sp",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Stylatula elongata",2,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Virgulariidae",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Carinoma mutabilis",2,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Lucinisca nuttalli",2,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Lyonsia californica",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Asthenothaerus diegensis",2,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Kurtiella coani",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Mactrotoma californica",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Cryptomya californica",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Cooperella subdiaphana",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Tagelus affinis",9,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Macoma nasuta",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Macoma yoldiformis",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Tellina modesta",1,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Aglaja ocelligera",4,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Philine auriformis",3,NA,"Bays","No"
"B18-10023",1,2018-07-16,32.71744479,-117.21556068,"Gadila aberrans",2,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Mediomastus sp",2,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Lumbrineris sp",15,NA,"Bays","Yes"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Lumbrineris sp E",2,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Aphelochaeta sp",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Kirkegaardia siblina",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Cossura sp",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Glycera americana",2,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Glycera nana",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Glycera sp",1,NA,"Bays","Yes"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Goniada littorea",3,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Leitoscoloplos pugettensis",23,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Poecilochaetus martini",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Poecilochaetus sp",3,NA,"Bays","Yes"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Paraprionospio alata",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Ampharete labrops",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Ampelisca brachycladus",21,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Monocorophium acherusicum",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Ericthonius brasiliensis",8,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Amphideutopus oculatus",47,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Listriella melanica",5,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Aruga holmesi",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Hartmanodes sp SD1",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Rudilemboides stenopropodus",6,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Alpheus californiensis",2,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Betaeus sp",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Neotrypaea gigas",10,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Neotrypaea sp",8,NA,"Bays","Yes"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Ericerodes hemphillii",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Scleroplax granulata",5,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Brachyura",2,NA,"Bays","Yes"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Heteroserolis carinata",8,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Amphiodia urtica",2,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Edwardsiidae",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Scolanthus scamiti",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Stylatula elongata",4,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Stylatula sp A",2,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Virgulariidae",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Carinoma mutabilis",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Phoronis sp",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Lyonsia californica",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Asthenothaerus diegensis",2,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Laevicardium substriatum",7,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Cryptomya californica",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Tagelus affinis",16,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Macoma yoldiformis",1,NA,"Bays","No"
"B18-10024",1,2018-07-19,32.71478,-117.18302,"Philine ornatissima",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Capitella capitata Cmplx",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Euclymeninae",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Lumbrineris sp",3,NA,"Bays","Yes"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Kirkegaardia cryptica",2,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Dorvillea (Schistomeringos) longicornis",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Glycera americana",3,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Bipalponephtys cornuta",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Leitoscoloplos pugettensis",64,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Microspio sp DC1",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Oligochaeta",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Heterophoxus ellisi",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Alpheus californiensis",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Betaeus sp",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Neotrypaea gigas",2,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Neotrypaea sp",2,NA,"Bays","Yes"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Scleroplax granulata",4,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Ambidexter panamensis",3,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Heteroserolis carinata",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Leptosynapta sp",2,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Amphipholis squamata",2,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Tubulanus polymorphus",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Musculista senhousia",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Laevicardium substriatum",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Mactrotoma californica",1,NA,"Bays","No"
"B18-10029",1,2018-07-19,32.70189,-117.15893,"Leukoma laciniata",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Mediomastus sp",10,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Notomastus sp",3,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Pareurythoe californica",25,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Lumbrineridae",1,NA,"Bays","Yes"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Lumbrineris sp",4,NA,"Bays","Yes"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Lumbrineris sp E",8,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Caulleriella sp",2,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Protodorvillea gracilis",8,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Pherusa neopapillata",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Glycera sp",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Hemipodia borealis",13,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Hesionella mccullochae",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Micropodarke dubia",4,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Nereididae",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Parexogone molesta",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Armandia brevis",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Leitoscoloplos pugettensis",11,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Paradialychone harrisae",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Paradialychone paramollis",15,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Phyllodoce medipapillata",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Aonides sp SD1",2,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Prionospio pygmaeus",7,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Ampelisca brachycladus",2,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Hornellia occidentalis",16,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Hartmanodes hartmanae",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Eobrolgus chumashi",6,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Rhepoxynius heterocuspidatus",3,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Rudilemboides stenopropodus",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Oxyurostylis pacifica",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Pyromaia tuberculata",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Majoidea",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Cyathura munda",11,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Mesokalliapseudes crassus",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Zeuxo normani Cmplx",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Rutiderma rotundum",10,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Chiridota",5,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Amphiodia urtica",6,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Amphipholis squamata",4,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Branchiostoma californiense",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"NEMATODA",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Carinoma mutabilis",2,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Palaeonemertea sp",3,NA,"Bays","Yes"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Paranemertes californica",2,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Tetrastemma candidum",6,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Phoronis sp",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Apionsoma misakianum",2,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Sipunculidea",1,NA,"Bays","Yes"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Caryocorbula luteola",1,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Tagelus affinis",3,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Diplodonta sericata",4,NA,"Bays","No"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Calyptraeidae",1,NA,"Bays","Yes"
"B18-10030",1,2018-07-16,32.68770596,-117.23030893,"Crucibulum spinosum",1,NA,"Bays","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Capitella capitata Cmplx",1,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Exogone sp A",2,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Neanthes acuminata Cmplx",61,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Nereididae",132,37,"Estuaries","Yes"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Oligochaeta",22,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Polydora cornuta",1,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Polydora nuchalis",65,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Pseudopolydora paucibranchiata",2,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Streblospio benedicti",4,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Ampithoe valida",4,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Grandidierella japonica",36,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Monocorophium insidiosum",28,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Paracerceis sculpta",49,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Paranthura japonica",3,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Actiniaria sp 1",38,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Cerebratulus sp",2,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Acteocina inculta",9,37,"Estuaries","No"
"B18-10672",1,2018-09-14,33.97211,-118.45938,"Nassarius tiarula",1,37,"Estuaries","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Mediomastus sp",14,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Euclymeninae",26,NA,"Bays","Yes"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Petaloclymene pacifica",28,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Lumbrineris sp",7,NA,"Bays","Yes"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Lumbrineris sp E",4,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Cossura sp A",2,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Dorvillea (Schistomeringos) longicornis",4,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Glycera nana",2,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Nephtys caecoides",1,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Leitoscoloplos pugettensis",13,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Bispira sp",2,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Grandidierella japonica",3,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Amphideutopus oculatus",3,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Hartmanodes sp SD1",1,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Heterophoxus ellisi",3,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Rudilemboides stenopropodus",2,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,"Alpheus californiensis",3,NA,"Bays","No"
